,avg(pkt_len),stddev(pkt_len),fb_ratio,inter_arrival_time,pkt_count,duration,pkt_len,is_tcp,outcome
227,170.78571428571428,384.5393205005036,1.0,0.01975869230769197,14,0.2568629999999956,2391.0,1,download
84,170.78571428571428,384.5393205005036,1.0,0.049248076923076985,14,0.6402250000000009,2391.0,1,download
198,170.78571428571428,384.5393205005036,1.0,0.01926338461538425,14,0.2504239999999953,2391.0,1,download
182,1450.0,0.0,-1.0,0.00013392669432918345,724,0.0968289999999996,1049800.0,1,download
485,1320.0,0.0,-1.0,0.0001056586901763087,795,0.08389299999998913,1049400.0,1,download
567,1320.0,0.0,-1.0,9.450881612087267e-05,795,0.0750399999999729,1049400.0,1,download
237,1450.0,0.0,-1.0,0.00012343845089903566,724,0.08924600000000282,1049800.0,1,download
669,1320.0,0.0,-1.0,0.00012852141057934687,795,0.1020460000000014,1049400.0,1,download
517,1320.0,0.0,-1.0,0.00014184256926952048,795,0.11262299999999925,1049400.0,1,download
145,170.78571428571428,384.5393205005036,1.0,0.028750000000000088,14,0.3737500000000011,2391.0,1,download
697,1320.0,0.0,-1.0,8.99105793450657e-05,795,0.07138899999998216,1049400.0,1,download
151,170.78571428571428,384.5393205005036,1.0,0.020855769230769063,14,0.27112499999999784,2391.0,1,download
351,1320.0,0.0,-1.0,0.00011539294710327356,795,0.0916219999999992,1049400.0,1,download
32,20.0,0.0,1.0,0.027164999999999884,2,0.027164999999999884,40.0,1,download
654,1320.0,0.0,-1.0,0.00011841309823681216,795,0.09402000000002886,1049400.0,1,download
437,1320.0,0.0,-1.0,8.331863979850009e-05,795,0.06615500000000908,1049400.0,1,download
240,170.78571428571428,384.5393205005036,1.0,0.022627846153846158,14,0.29416200000000003,2391.0,1,download
562,1320.0,0.0,-1.0,0.00010324055415614172,795,0.08197299999997654,1049400.0,1,download
471,1320.0,0.0,-1.0,8.513350125943912e-05,795,0.06759599999999466,1049400.0,1,download
230,170.78571428571428,384.5393205005036,1.0,0.016557384615389574,14,0.21524600000006444,2391.0,1,download
169,1450.0,0.0,-1.0,0.00013954495159059575,724,0.10089100000000073,1049800.0,1,download
285,1450.0,0.0,-1.0,0.0001594896265560242,724,0.11531100000000548,1049800.0,1,download
524,1320.0,0.0,-1.0,0.00028620780856423235,795,0.2272490000000005,1049400.0,1,download
678,1320.0,0.0,-1.0,0.00010383879093198918,795,0.08244799999999941,1049400.0,1,download
223,170.78571428571428,384.5393205005036,1.0,0.023598153846152697,14,0.30677599999998506,2391.0,1,download
553,1320.0,0.0,-1.0,0.00010453148614610008,795,0.08299800000000346,1049400.0,1,download
276,1450.0,0.0,-1.0,0.0001973195020746908,724,0.1426620000000014,1049800.0,1,download
131,400.157894736842,595.732533493,0.9,0.015227555555555168,19,0.274095999999993,7603.0,1,download
120,65.25,58.77286788986905,1.0,0.0032273333333326572,4,0.00968199999999797,261.0,1,download
419,1320.0,0.0,-1.0,8.4130982367759e-05,795,0.06680000000000064,1049400.0,1,download
445,1320.0,0.0,-1.0,8.391309823678979e-05,795,0.0666270000000111,1049400.0,1,download
164,1442.3076923076926,103.57682313205031,-1.0,0.0008559188445667112,728,0.6222529999999988,1050000.0,1,download
192,170.78571428571428,384.5393205005036,1.0,0.037416615384614715,14,0.4864159999999913,2391.0,1,download
82,292.7083333333333,494.41176987244734,1.0,0.01515804347826094,24,0.3486350000000016,7025.0,1,download
560,1320.0,0.0,-1.0,0.00010029219143577292,795,0.0796320000000037,1049400.0,1,download
512,1320.0,0.0,-1.0,0.0001986146095717953,795,0.1577000000000055,1049400.0,1,download
225,170.78571428571428,384.5393205005036,1.0,0.07295630769230772,14,0.9484320000000004,2391.0,1,download
97,170.78571428571428,384.5393205005036,1.0,0.01629907692307679,14,0.2118879999999983,2391.0,1,download
475,1320.0,0.0,-1.0,8.861083123425861e-05,795,0.07035700000000134,1049400.0,1,download
594,1320.0,0.0,-1.0,9.805793450887764e-05,795,0.07785800000004882,1049400.0,1,download
527,1320.0,0.0,-1.0,9.38110831233992e-05,795,0.07448599999997896,1049400.0,1,download
6,75.29411764705883,75.67015108155844,0.9615384615384616,2.26342218,51,113.171109,3840.0,1,download
291,1450.0,0.0,-1.0,0.00020227109266943413,724,0.14624200000000087,1049800.0,1,download
688,1320.0,0.0,-1.0,0.00010548362720402895,795,0.08375399999999901,1049400.0,1,download
170,1450.0,0.0,-1.0,0.00025059059474412404,724,0.1811770000000017,1049800.0,1,download
58,32.0,0.0,1.0,0.023313333333334185,4,0.06994000000000256,128.0,1,download
73,32.0,0.0,1.0,0.02331433333333166,4,0.06994299999999498,128.0,1,download
696,1320.0,0.0,-1.0,9.700755667505596e-05,795,0.07702399999999443,1049400.0,1,download
18,400.157894736842,595.732533493,0.9,0.015740111111111017,19,0.2833219999999983,7603.0,1,download
379,1320.0,0.0,-1.0,8.919017632240683e-05,795,0.07081699999999103,1049400.0,1,download
619,1320.0,0.0,-1.0,0.00015708690176321528,795,0.12472699999999293,1049400.0,1,download
450,1320.0,0.0,-1.0,0.000191371536523914,795,0.15194899999998768,1049400.0,1,download
448,1320.0,0.0,-1.0,8.633627204030147e-05,795,0.06855099999999936,1049400.0,1,download
98,170.78571428571428,384.5393205005036,1.0,0.029089230769230312,14,0.3781599999999941,2391.0,1,download
323,96.0,-1.0,0.0,-1.0,1,0.0016990000000021155,96.0,0,download
380,1320.0,0.0,-1.0,9.62506297229288e-05,795,0.07642300000000546,1049400.0,1,download
631,1320.0,0.0,-1.0,0.00012904785894206255,795,0.10246399999999768,1049400.0,1,download
243,32.0,0.0,1.0,0.024277333333335108,4,0.07283200000000534,128.0,1,download
94,170.78571428571428,384.5393205005036,1.0,0.014191615384617126,14,0.1844910000000226,2391.0,1,download
578,1320.0,0.0,-1.0,9.079471032745636e-05,795,0.07209100000000035,1049400.0,1,download
545,1320.0,0.0,-1.0,0.00012518010075567541,795,0.09939300000000628,1049400.0,1,download
641,1320.0,0.0,-1.0,0.00013535264483629798,795,0.1074700000000206,1049400.0,1,download
172,1450.0,0.0,-1.0,0.00020954218533886744,724,0.15149900000000116,1049800.0,1,download
245,32.0,0.0,1.0,0.024123666666667987,4,0.07237100000000396,128.0,1,download
438,1320.0,0.0,-1.0,0.00011115239294709009,795,0.08825499999998954,1049400.0,1,download
